pdb,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
,,,,,,iclass,score,rlen,sid,eneall,te13all,OPTM,,SEQG,,,SEQL,,,TRDG,,,TRDL,,,TRSG,,,TRSL,,,TSSG,,,TSSL,,,TSCG,,TSCL,,PSMG,,,PSML,,,SRFG,,,SRFL,,,TBLS,,TBSS,,SBLS,,sspos,sscomp,tscore,trmsd,cge,sift,tma1,tma2,tma3,dsspESA,hphobic,polar
,,,,,,,,,,,,zs1,ene,zs,zs1,ene,zs,zs1,ene,zs,zs1,ene,zs,zs1,ene,zs,zs1,ene,zs,zs1,ene,zs,zs1,ene,zs,zs1,ene,zs1,ene,zs1,ene,zs,zs1,ene,zs,zs1,ene,zs,zs1,ene,zs,zs1,ene,z1,ene,zs1,ene,zs1,ene,,,,,,,,
1XSD_A,33.000000,0.0,0.0,0.0,0.0,4.000000,0.361757,60.736196,8.571429,-225.450043,-153.360000,6.040000,-19.290000,0.370000,10.000000,-21.000000,0.700000,3.000000,-87.000000,-1.080000,-2.950000,20.020000,-1.470000,-2.420000,-20.100000,-0.140000,-0.640000,34.540000,0.740000,3.750000,-19.820000,1.630000,-9.230000,15.820000,2.560000,-2.280000,-26.540000,0.000000,-53.000000,-3.000000,-61.000000,0.750000,17.000000,21.000000,2.730000,26.000000,-65.000000,1.980000,22.000000,65.000000,-0.380000,-8.000000,-29.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.044248,0.204583,0.000000,0.000000,0.435000,0.307800,0.577130,0.640110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2JU5_A,34.000000,0.0,0.0,0.0,0.0,4.000000,0.368026,74.846626,12.295082,-232.614227,-142.160000,3.630000,-22.450000,-1.070000,4.500000,9.500000,-1.450000,-4.000000,-51.000000,0.580000,0.760000,-2.640000,-0.430000,1.860000,-26.120000,0.050000,0.820000,16.210000,-0.330000,-0.570000,-20.690000,3.630000,5.630000,-12.820000,3.590000,1.870000,-31.530000,-6.000000,-59.000000,5.000000,-81.000000,-1.310000,-13.000000,46.000000,-0.350000,-1.000000,-40.000000,0.220000,-8.000000,49.000000,1.370000,-1.000000,-48.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.854545,0.762753,0.000000,0.000000,0.458000,0.320100,0.673280,0.780870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3E6Q_C,35.000000,0.0,0.0,0.0,0.0,4.000000,0.368745,53.374233,18.390805,-226.672577,-119.560000,5.790000,-21.880000,0.340000,-9.000000,20.000000,0.060000,-17.500000,-60.000000,-1.030000,1.480000,14.910000,0.270000,3.960000,-27.750000,1.260000,0.540000,28.260000,-0.630000,-0.990000,-18.150000,2.670000,4.710000,11.490000,6.780000,7.870000,-34.580000,-9.000000,-39.000000,-3.000000,-61.000000,0.600000,10.500000,43.500000,-0.330000,-12.000000,-35.000000,1.090000,22.000000,53.000000,2.280000,5.000000,-44.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,-0.055046,0.723681,0.000000,0.000000,0.518000,0.336300,0.506500,0.691900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3KRM_A,37.000000,0.0,0.0,0.0,0.0,4.000000,0.386604,66.871166,13.761468,-208.067322,-89.200000,6.260000,-24.690000,-0.600000,-29.000000,-11.500000,-1.830000,-30.500000,-53.500000,0.010000,-0.710000,-17.820000,-0.310000,5.610000,-30.590000,-0.050000,-5.010000,-1.090000,-0.090000,4.480000,-21.030000,1.760000,5.310000,-20.340000,1.730000,-1.370000,-29.450000,-4.000000,-60.000000,-2.000000,-72.000000,1.290000,-3.000000,-6.000000,2.730000,8.000000,-65.000000,-1.590000,3.000000,-2.000000,0.510000,9.000000,-51.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,-0.027523,0.845670,0.000000,0.000000,0.533000,0.303500,0.586770,0.812690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2D4O_A,40.000000,0.0,0.0,0.0,0.0,4.000000,0.396595,77.914110,8.917197,-161.342407,-208.640000,2.550000,-18.740000,1.080000,37.500000,-16.500000,-0.620000,-4.000000,-60.000000,-0.670000,3.540000,6.310000,-1.860000,-2.330000,-25.710000,0.970000,9.800000,17.940000,-1.140000,-0.530000,-20.140000,5.850000,1.460000,-9.030000,5.920000,-2.820000,-35.570000,10.000000,-65.000000,6.000000,-78.000000,0.570000,22.000000,31.000000,-0.660000,-20.000000,-33.000000,0.810000,31.000000,64.000000,1.170000,7.000000,-41.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.146341,0.907880,0.000000,0.000000,0.350000,0.244100,0.717720,0.858120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1J3M_B,41.000000,0.0,0.0,0.0,0.0,4.000000,0.400124,63.190184,13.333333,-242.586487,-152.240000,3.900000,-19.620000,-0.850000,8.500000,44.000000,-1.460000,-9.500000,-48.000000,-0.110000,4.190000,16.790000,-0.660000,-0.430000,-28.420000,-0.150000,1.540000,39.940000,0.450000,3.270000,-22.100000,2.840000,24.720000,15.870000,8.380000,6.920000,-37.100000,17.000000,-53.000000,13.000000,-75.000000,0.090000,-6.000000,46.000000,-0.410000,-12.000000,-40.000000,-1.740000,-7.000000,36.000000,0.880000,-1.000000,-42.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.300885,0.648720,0.000000,0.000000,0.508000,0.285700,0.549850,0.645580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3BJ6_B,42.000000,0.0,0.0,0.0,0.0,4.000000,0.404885,54.601227,14.285714,-246.404083,-217.170000,6.860000,-18.940000,-0.960000,-16.500000,-17.000000,0.850000,11.500000,-84.500000,-1.160000,-1.190000,-5.720000,-0.230000,-0.210000,-24.330000,-0.300000,2.770000,7.380000,0.020000,2.650000,-17.530000,2.750000,10.420000,-13.690000,7.990000,5.490000,-33.270000,18.000000,-56.000000,2.000000,-63.000000,0.900000,22.000000,-6.000000,-0.230000,7.000000,-42.000000,1.540000,13.000000,55.000000,-0.120000,-2.000000,-25.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.220183,-0.047378,0.000000,0.000000,0.421000,0.185500,0.483860,0.678690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1OFU_X,43.000000,0.0,0.0,0.0,0.0,4.000000,0.408120,61.963190,3.418803,-266.923370,-275.230000,-0.520000,-21.380000,-1.560000,-41.000000,85.500000,0.010000,9.500000,-50.000000,-0.100000,-0.730000,24.730000,-1.360000,-1.590000,-22.110000,-0.190000,-2.800000,49.230000,0.080000,2.840000,-16.250000,4.470000,-4.590000,20.050000,8.520000,2.640000,-36.330000,-3.000000,-47.000000,-3.000000,-77.000000,-0.430000,-2.000000,96.000000,-0.580000,-3.000000,-28.000000,-0.680000,-1.000000,49.000000,0.870000,-10.000000,-44.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.359649,0.780609,0.000000,0.000000,0.475000,0.256300,0.752760,0.758740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2IOJ_B,46.000000,0.0,0.0,0.0,0.0,4.000000,0.416536,70.552147,13.235294,-245.798279,-160.420000,1.870000,-22.260000,0.260000,7.500000,39.500000,-0.670000,3.000000,-56.000000,-1.300000,-12.750000,40.460000,0.100000,2.040000,-31.290000,-1.340000,-15.570000,65.980000,-0.270000,2.150000,-25.000000,0.560000,-3.750000,35.180000,4.440000,-5.200000,-32.770000,4.000000,-51.000000,-5.000000,-72.000000,0.510000,-1.000000,57.000000,-0.120000,-3.000000,-39.000000,-0.010000,2.000000,17.000000,2.030000,4.000000,-64.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,-0.037736,0.920091,0.000000,0.000000,0.412000,0.264800,0.713290,0.800360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1ON0_D,47.000000,0.0,0.0,0.0,0.0,4.000000,0.418414,72.392638,8.666667,-228.905457,-257.300000,-1.830000,-18.050000,0.140000,-5.000000,-26.000000,-0.860000,-6.000000,-60.500000,-0.960000,-7.520000,-12.670000,-1.910000,-2.220000,-21.880000,-1.430000,-7.350000,6.090000,0.050000,1.530000,-16.790000,2.980000,1.820000,-27.090000,4.250000,0.140000,-35.220000,6.000000,-76.000000,0.000000,-76.000000,1.400000,-8.000000,-13.000000,-0.090000,-8.000000,-44.000000,-0.850000,14.000000,20.000000,0.020000,-2.000000,-45.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,-0.061404,0.702297,0.000000,0.000000,0.392000,0.148900,0.648400,0.676940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2I7R_B,49.000000,0.0,0.0,0.0,0.0,4.000000,0.430095,66.871166,11.009174,-159.133057,-174.240000,1.080000,-17.130000,1.160000,35.000000,13.500000,0.650000,6.500000,-77.000000,-1.210000,-2.840000,27.210000,-0.040000,2.310000,-31.500000,0.290000,4.180000,42.290000,1.580000,5.500000,-27.830000,4.880000,1.840000,13.430000,4.960000,2.660000,-33.990000,8.000000,-48.000000,5.000000,-72.000000,2.180000,62.000000,34.000000,1.710000,19.000000,-55.000000,-0.940000,0.000000,81.000000,0.680000,-1.000000,-30.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.391304,0.470348,0.000000,0.000000,0.420000,0.157000,0.637460,0.666750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2QA4_G,50.000000,0.0,0.0,0.0,0.0,4.000000,0.435022,70.552147,11.940299,-151.538330,-182.770000,1.360000,-16.790000,-0.010000,15.500000,-7.500000,-0.730000,-25.500000,-71.500000,1.040000,7.530000,5.030000,-0.700000,1.820000,-23.280000,1.900000,10.280000,20.930000,1.480000,3.620000,-19.510000,7.720000,13.200000,-11.330000,4.230000,1.590000,-35.960000,14.000000,-63.000000,4.000000,-75.000000,1.120000,27.000000,2.000000,2.010000,15.000000,-67.000000,-1.860000,-23.000000,83.000000,0.310000,1.000000,-28.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.083333,0.620319,0.000000,0.000000,0.350000,0.208300,0.766130,0.818690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1NF3_C,52.000000,0.0,0.0,0.0,0.0,4.000000,0.444880,62.576687,11.403509,-235.589417,-212.240000,-3.180000,-16.390000,0.060000,18.000000,-7.000000,-0.600000,-3.500000,-72.500000,-0.350000,6.080000,10.210000,-1.360000,-1.430000,-21.450000,0.100000,4.340000,25.470000,-0.170000,2.250000,-16.190000,7.600000,6.780000,-3.330000,8.010000,4.500000,-37.160000,6.000000,-52.000000,-4.000000,-64.000000,1.050000,13.000000,15.000000,-0.070000,2.000000,-46.000000,-0.740000,-2.000000,98.000000,1.400000,-4.000000,-36.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.018868,0.281942,0.000000,0.000000,0.570000,0.111300,0.684470,0.733550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1SKO_A,53.000000,0.0,0.0,0.0,0.0,4.000000,0.445015,67.484663,10.000000,-306.638702,-240.940000,-2.440000,-20.750000,-0.480000,21.500000,36.500000,2.060000,16.500000,-90.500000,-0.970000,0.400000,21.460000,-1.190000,-3.970000,-21.680000,0.290000,2.680000,37.460000,0.280000,2.070000,-17.370000,4.370000,-0.010000,13.480000,7.580000,0.630000,-37.490000,1.000000,-32.000000,4.000000,-66.000000,0.680000,32.000000,43.000000,0.400000,5.000000,-42.000000,-0.520000,-10.000000,50.000000,-0.340000,-17.000000,-35.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,-0.154639,0.842466,0.000000,0.000000,0.521000,0.219200,0.741350,0.796610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3GTZ_C,54.000000,0.0,0.0,0.0,0.0,4.000000,0.445189,56.441718,12.380952,-309.927826,-224.550000,2.980000,-18.020000,0.470000,-17.500000,44.500000,-0.400000,-6.000000,-56.500000,-0.050000,-2.200000,28.810000,-0.460000,1.160000,-24.010000,-0.410000,-8.050000,54.090000,1.480000,-0.700000,-20.170000,3.220000,-0.970000,25.600000,4.470000,2.080000,-30.760000,8.000000,-45.000000,-1.000000,-58.000000,2.080000,54.000000,46.000000,2.450000,7.000000,-52.000000,-1.140000,-6.000000,60.000000,0.290000,2.000000,-43.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.421053,0.698418,0.000000,0.000000,0.470000,0.278800,0.659800,0.719150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1WEL_A,55.000000,0.0,0.0,0.0,0.0,4.000000,0.465912,56.441718,12.500000,-232.749695,-250.340000,-1.440000,-17.870000,-0.630000,-15.000000,12.000000,-1.640000,-18.500000,-55.500000,-1.170000,0.880000,15.360000,-0.550000,1.310000,-21.930000,-1.230000,-3.540000,31.780000,0.030000,1.180000,-17.440000,6.120000,1.830000,-4.710000,4.160000,-2.560000,-33.740000,-5.000000,-54.000000,-1.000000,-72.000000,1.510000,7.000000,20.000000,0.170000,8.000000,-43.000000,0.670000,6.000000,107.000000,2.290000,10.000000,-40.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.401639,0.749514,0.000000,0.000000,0.425000,0.220500,0.697550,0.719730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1Y81_A,56.000000,0.0,0.0,0.0,0.0,4.000000,0.473461,59.509202,10.526316,-215.562958,-285.530000,1.340000,-21.390000,0.200000,28.500000,44.500000,-1.110000,4.500000,-57.500000,0.270000,-2.840000,132.840000,-1.100000,-0.020000,-27.090000,1.090000,-0.150000,138.870000,0.450000,2.880000,-23.160000,6.340000,1.710000,58.100000,6.790000,-2.440000,-34.240000,-7.000000,-46.000000,-7.000000,-70.000000,0.320000,25.000000,59.000000,-0.850000,-6.000000,-39.000000,0.560000,5.000000,25.000000,1.850000,3.000000,-58.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.495495,0.935449,0.000000,0.000000,0.523000,0.235500,0.748960,0.761400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1IVZ_A,58.000000,0.0,0.0,0.0,0.0,4.000000,0.480333,60.736196,12.121212,-350.074219,-145.930000,3.520000,-20.030000,-1.250000,-52.000000,33.500000,-0.330000,-16.500000,-57.500000,-0.790000,-1.490000,4.070000,-1.010000,-0.920000,-24.750000,0.430000,-4.130000,17.400000,0.080000,-1.370000,-18.950000,2.890000,5.740000,-5.130000,4.130000,-0.080000,-35.480000,9.000000,-58.000000,1.000000,-75.000000,-0.190000,-6.000000,50.000000,1.310000,13.000000,-43.000000,0.920000,1.000000,64.000000,-0.200000,-5.000000,-27.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.238532,0.920245,0.000000,0.000000,0.433000,0.230400,0.649640,0.847150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
